trace_id,final_answer,answer_status,fallback_triggered,fallback_reason,model_used
fec61738-88af-4546-92e6-1e993e67046b,"Berdasarkan pedoman yang tersedia, jumlah maksimal prestasi terbaik yang dapat dicantumkan dalam ringkasan portofolio untuk SPMB Jalur Prestasi adalah 5 (lima) prestasi.

Hal ini tercantum dalam form portofolio pada bagian ""Ringkasan Prestasi Utama"".

(Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027, Halaman 38)",verified,f,,google/gemini-2.5-pro
4fef026a-9934-40ff-839d-e105ffc3e84a,"Berdasarkan pedoman yang tersedia, penilaian SPMB Prestasi untuk kategori Minat Bakat (non-akademik) didasarkan pada beberapa komponen dengan bobot yang berbeda.

Berikut adalah rincian komponen penilaian untuk Kategori Minat Bakat:
1.  **Nilai rata-rata pengetahuan semesteran pada rapor semester 1 - 5**: Memiliki bobot **30%**.
2.  **Akreditasi Sekolah**: Memiliki bobot **5%**, dengan skala penilaian sebagai berikut:
    *   Akreditasi A: 100
    *   Akreditasi B: 50
    *   Akreditasi C: 25
3.  **Kriteria Daerah Asal (3T/DTPK)**: Memiliki bobot **5%**, dengan skala penilaian:
    *   3T (DTPK): 100
    *   Non DTPK: 50
4.  **Prestasi Non Akademik**: Memiliki bobot **60%**. Nilai penghargaan yang dinilai adalah prestasi di bidang Bahasa Inggris/lainnya, olahraga dan seni, keagamaan, pramuka, dan paskibraka. Skala penilaiannya adalah sebagai berikut:
    *   Internasional: 100
    *   Nasional: 80
    *   Regional: 60
    *   Provinsi: 40
    *   Kabupaten/Kota: 20
5.  **Prestasi Hafidz / Hafidzah**: Prestasi ini juga dinilai dalam kategori non-akademik dengan skala penilaian sebagai berikut:
    *   30 juz: 100
    *   20 juz: 80
    *   15 juz: 60
    *   10 juz: 40
    *   5 juz: 20

Nilai akhir dihitung menggunakan rumus: `((Nilai (1) x Bobot (1)) + (Nilai (2) x Bobot (2)) + (Nilai (3) x Bobot (3)) + (Nilai (4) x Bobot (4)))`.

(Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)",verified,f,,google/gemini-2.5-pro
d3d56f9d-1de7-4b36-bda7-91c36569a2fe,"Berdasarkan informasi resmi yang tersedia, berikut adalah jadwal dan tahapan penting untuk Seleksi Penerimaan Mahasiswa Baru (SPMB) Mandiri Program Studi Profesi Tahun Akademik 2026/2027 di Poltekkes Kemenkes Yogyakarta:

**Tahapan Seleksi**
Proses seleksi untuk jalur SPMB Mandiri Profesi terdiri dari tiga tahap utama:
1.  **Tahap I (Kelengkapan Data):** Verifikasi kelengkapan data dan dokumen yang diunggah saat pendaftaran.
2.  **Tahap II (Ujian CBT):** Ujian *Computer Based Test* (CBT) yang dilaksanakan secara daring dengan materi keprofesian. Kelulusan tahap ini didasarkan pada peringkat nilai.
3.  **Tahap III (Tes Kesehatan):** Uji kesehatan yang dilakukan oleh tim dari Poltekkes Kemenkes Yogyakarta. Tes ini meliputi pemeriksaan fisik, bebas narkoba, dan tidak hamil bagi pendaftar perempuan. Biaya untuk uji kesehatan ini adalah **Rp 600.000,-**.

Penetapan kelulusan akhir dilakukan setelah peserta berhasil melewati semua tahapan tersebut. (Sumber: Pedoman SPMB Mandiri Profesi 2026)

**Jadwal Kegiatan**
Berikut adalah jadwal kegiatan penting setelah proses seleksi:
*   **Daftar Ulang:**
    *   Periode I: **13 s/d 16 April 2026**
    *   Periode II: **14 s/d 19 Mei 2026**
*   **Bridging:** **5 Mei 2025**
*   **PKKMB (Pengenalan Kehidupan Kampus bagi Mahasiswa Baru):** **27 – 31 Juli 2026**
*   **Mulai Perkuliahan:** **3 Agustus 2026**

(Sumber: Pedoman SPMB Mandiri Profesi 2026)

**Proses Daftar Ulang (Registrasi)**
Calon mahasiswa baru yang dinyatakan lulus utama diwajibkan untuk melakukan registrasi dengan langkah-langkah berikut:
1.  Membayar biaya daftar ulang sesuai program studi. Rincian biaya dapat dilihat di situs web resmi Poltekkes Kemenkes Yogyakarta.
2.  Melengkapi berkas secara daring melalui tautan **http://spmb.poltekkesjogja.ac.id**.
3.  Mengunggah dokumen-dokumen yang diperlukan, antara lain:
    *   Scan ijazah
    *   Scan transkrip nilai
    *   Scan KTP dan Kartu Keluarga
    *   Foto berwarna ukuran 4x6 cm dengan latar belakang putih
    *   Bukti pembayaran daftar ulang
    *   Kartu JKN (Jaminan Kesehatan Nasional)
    *   Surat pernyataan
    *   SK Tugas Belajar (jika ada)
    *   KITAS (bagi Warga Negara Asing)

Informasi mengenai pendaftaran ulang bagi peserta cadangan akan diumumkan lebih lanjut. (Sumber: Pedoman SPMB Mandiri Profesi 2026)",verified,f,,google/gemini-2.5-pro
ef1492bf-a4f5-4cb1-94cf-c60b26c75fd2,"Berdasarkan sumber resmi yang tersedia, persyaratan kesehatan yang harus dipenuhi oleh pendaftar SPMB Mandiri Program Studi Profesi adalah sebagai berikut:

*   **Sehat jasmani dan rohani**: Ini mencakup sehat fisik, tidak buta warna, dan kondisi fisik tidak ada yang mengganggu tugas sebagai tenaga kesehatan. Pemeriksaan untuk persyaratan ini akan dilakukan pada tahap uji kesehatan.
*   **Tidak hamil bagi perempuan**: Pendaftar perempuan harus bersedia untuk tidak hamil selama mengikuti pendidikan.
*   **Mengunggah surat pernyataan**: Pendaftar perempuan diwajibkan mengunggah dokumen **surat bersedia tidak hamil**.

(Sumber: Pedoman SPMB Mandiri Profesi 2026; Pedoman SPMB Mandiri Profesi 2026, BAB II MEKANISME PENDAFTARAN)",verified,f,,google/gemini-2.5-pro
855c1ff1-f655-4db5-b928-4febed499ec3,"Berdasarkan sumber resmi yang tersedia, berikut adalah informasi mengenai jadwal dan lokasi pelaksanaan Ujian CBT SPMB Mandiri Reguler SMA Tahun Akademik 2026/2027 di Poltekkes Kemenkes Yogyakarta:

**Jadwal Pelaksanaan:**
*   **Tanggal Ujian:** Ujian CBT akan dilaksanakan pada **Rabu Pon, 17 Juni 2026 hingga Sabtu Pon, 20 Juni 2026**. (Sumber: Tata Tertib Ujian CBT SPMB Mandiri Reguler SMA 2026)
*   **Briefing Wajib:** Seluruh peserta wajib mengikuti briefing secara daring pada hari **Senin Pon, 15 Juni 2026 pukul 10.00 WIB**. (Sumber: Tata Tertib Ujian CBT SPMB Mandiri Reguler SMA 2026, Bagian A)
*   **Sesi Ujian:** Alokasi pengerjaan soal adalah 90 menit, dengan pilihan sesi setiap hari sebagai berikut:
    *   **Sesi I:** 08.00 – 09.30 WIB
    *   **Sesi II:** 10.30 – 12.00 WIB
    *   **Sesi III:** 13.30 – 15.00 WIB
    (Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027, Bagian F)

**Lokasi Pelaksanaan:**
*   Ujian CBT dilaksanakan di **Gedung G Lantai 5 Poltekkes Kemenkes Yogyakarta**. (Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027, Bagian F)

**Ketentuan Kehadiran:**
*   Peserta wajib hadir di lokasi ujian 60 menit sebelum waktu pelaksanaan untuk registrasi.
*   Peserta akan memasuki ruang CBT 30 menit sebelum ujian berlangsung.
(Sumber: Tata Tertib Ujian CBT SPMB Mandiri Reguler SMA 2026, Bagian C)",verified,f,,google/gemini-2.5-pro
e4ec04d8-587d-4620-bbd4-8a30350bac56,"Berdasarkan sumber resmi yang tersedia, konsekuensi bagi peserta yang melanggar tata tertib saat Ujian CBT SPMB adalah sebagai berikut:

*   Setiap pelanggaran tata tertib akan dicatat dalam Berita Acara Pelaksanaan Ujian.
*   Peserta yang melanggar tidak akan diperkenankan untuk mengikuti ujian.

(Sumber: Tata Tertib Ujian CBT SPMB Mandiri Reguler SMA 2026)",verified,f,,google/gemini-2.5-pro
1ade6387-9137-4cd8-a435-0e0e4e949afb,"Berdasarkan tata tertib ujian, peserta dihimbau untuk tidak membawa barang berharga yang tidak diperlukan untuk pelaksanaan ujian ke lokasi ujian.

Jika peserta terlanjur membawa barang-barang, termasuk barang berharga, maka seluruh barang tersebut harus dikumpulkan dan disimpan di tempat yang telah disediakan oleh panitia ujian (ruang penitipan barang). Barang-barang tersebut tidak diperbolehkan untuk dibawa masuk ke ruang karantina maupun ruang ujian.

(Sumber: Tata Tertib Ujian CBT SPMB Mandiri Reguler SMA 2026)",verified,f,,google/gemini-2.5-pro
ad40f00d-f40e-4a5a-a204-ac4ee394b56f,Informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini.,insufficient_context,t,llm_stated_not_in_sources,google/gemini-2.5-pro
c0622055-16c3-4764-9757-7b33cd9d1952,Informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini.,insufficient_context,t,llm_stated_not_in_sources,google/gemini-2.5-pro
4e4261fd-a968-4643-8bad-73b3d8c6a6eb,Informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini.,insufficient_context,t,llm_stated_not_in_sources,google/gemini-2.5-pro
5ea2141b-0587-4850-8a96-2ced55643a47,Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.,out_of_domain,t,llm_declined_out_of_domain,google/gemini-2.5-pro
73996b44-185b-4325-8bb1-2e3de85f5e7a,Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.,out_of_domain,t,llm_declined_out_of_domain,google/gemini-2.5-pro
723ec058-a3cd-44b0-a7ad-bf37c7b819a6,Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.,out_of_domain,t,llm_declined_out_of_domain,google/gemini-2.5-pro
dfbf7f74-4438-4ae7-935c-af941b7e1094,Informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini.,insufficient_context,t,llm_stated_not_in_sources,google/gemini-2.5-pro
49e703d1-b4aa-4d44-acd5-39767e11368c,Informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini.,insufficient_context,t,llm_stated_not_in_sources,google/gemini-2.5-pro
a0a6345c-2720-4a8d-ad17-c4edbebd48a7,Informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini.,insufficient_context,t,llm_stated_not_in_sources,google/gemini-2.5-pro
35c18f15-e4b6-4c06-92ab-41b3e2007cdc,"Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta, seperti SPMB, layanan akademik, dan layanan administrasi. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.",out_of_domain,t,domain_validation_gate1,
26172c41-3509-40d6-83e5-9c1629bd19ab,Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.,out_of_domain,t,llm_declined_out_of_domain,google/gemini-2.5-pro
9ddc944a-7a2b-4121-973c-6b2f496ec5ec,"Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta, seperti SPMB, layanan akademik, dan layanan administrasi. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.",out_of_domain,t,domain_validation_gate1,
bcc10774-939d-4bed-b158-db99a67eefd0,"Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta, seperti SPMB, layanan akademik, dan layanan administrasi. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.",out_of_domain,t,domain_validation_gate1,
af24ff43-7dfa-420a-9729-fe46306b342b,Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.,out_of_domain,t,llm_declined_out_of_domain,google/gemini-2.5-pro
c5afaed0-64a0-4806-8e06-bfef243c83f2,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
331a20bc-e977-4400-a1d1-26b970a8fb2b,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
b45162f3-60ef-4ecd-8467-33caa1bfc620,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
fa3706e5-4ea8-4934-b1fb-c68ea050c751,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
c9b2769f-bef6-4a33-ab50-c0f4eec059b8,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
39b69a56-ae4a-4f65-ab7d-61087aa79037,Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.,out_of_domain,t,llm_declined_out_of_domain,google/gemini-2.5-pro
bc147168-9c97-4128-8ae2-675db9f80142,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
3eb697da-50a4-449e-830c-746f5ff309ec,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
01938972-2db0-482f-8009-2ef51bd4dafb,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
33a01862-771b-43d0-81b6-2d113feb2464,Permintaan Anda tidak dapat diproses. Silakan coba ajukan pertanyaan dengan kalimat yang berbeda.,rejected_by_input_filter,t,input_rejected_by_gate1,
f752ff8f-d11f-4018-ac5e-ccd6971cc27a,"Berdasarkan data yang tersedia, berikut adalah persyaratan tinggi badan untuk pendaftar Seleksi Penerimaan Mahasiswa Baru (SPMB) Jalur Mandiri Reguler SMA untuk program studi Keperawatan dan Kebidanan di Poltekkes Kemenkes Yogyakarta Tahun Akademik 2026/2027:

*   **Program Studi Keperawatan:**
    *   Laki-laki: minimal **155 cm**
    *   Perempuan: minimal **150 cm**

*   **Program Studi Kebidanan:**
    *   Hanya menerima pendaftar perempuan dengan tinggi badan minimal **150 cm**.

Perlu diperhatikan bahwa hasil pengukuran tinggi badan yang akan berlaku adalah hasil pengukuran yang dilakukan pada saat tahap uji kesehatan.

(Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027)",verified,f,,google/gemini-2.5-pro
bb43c154-bb58-46b4-812b-3f89a10af174,"Berdasarkan sumber resmi yang tersedia, informasi mengenai mekanisme pendaftaran dan biaya pendaftaran untuk SPMB Jalur Mandiri Reguler SMA secara spesifik tidak ditemukan.

Namun, tersedia informasi mengenai prosedur setelah kelulusan seleksi tahap I untuk jalur tersebut, yaitu sebagai berikut:

Peserta yang dinyatakan **LULUS UTAMA** pada SPMB Mandiri Reguler SMA wajib mengikuti seleksi Tahap II (uji kesehatan) dengan langkah-langkah berikut:

1.  **Registrasi Uji Kesehatan:**
    *   Melakukan registrasi di sistem pendaftaran SPMB Poltekkes Kemenkes Yogyakarta pada tanggal **23-24 Juni 2026** melalui laman **https://spmb.poltekkesjogja.ac.id**.
    *   Proses ini meliputi pengisian data, mengunggah dokumen (scan pas foto background putih, KTP, Ijazah/SKL), dan mendapatkan tagihan *Virtual Account* (VA) untuk uji kesehatan.

2.  **Pendaftaran dan Pembayaran (khusus domisili Jawa):**
    *   Peserta yang berdomisili di Jawa wajib mendaftar uji kesehatan pada **23-24 Juni 2026 paling lambat pukul 18.00 WIB** melalui tautan **https://bit.ly/PendaftaranUjiKesehatanPoltekkesKemenkesYogyakartaTahun2026**.
    *   Membayar biaya uji kesehatan sebesar **Rp 100.000** melalui *Virtual Account* (VA).

3.  **Pelaksanaan Uji Kesehatan (khusus domisili Jawa):**
    *   Uji kesehatan dilaksanakan pada **25 Juni 2026 pukul 08.00 WIB**.
    *   Lokasi: **Grha Bina Husada Poltekkes Kemenkes Yogyakarta, Jl. Gading Sari No 99, Banyuraden, Kecamatan Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta**.
    *   Peserta harus menyerahkan bukti pembayaran asli saat pelaksanaan.

Informasi resmi terkait hasil seleksi jalur ini hanya disampaikan melalui laman **https://spmb-poltekkes.kemkes.go.id/**.

(Sumber: PENGUMUMAN HASIL SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) MANDIRI REGULER SMA PROGRAM STUDI DIPLOMA TIGA DAN SARJANA TERAPAN POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026/2027)

Untuk detail mekanisme pendaftaran awal dan biaya pendaftaran SPMB Jalur Mandiri Reguler SMA, informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini.",verified,f,,google/gemini-2.5-pro
4beabc4c-552c-4ed8-8d06-6acbd9ed26e5,Informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini.,insufficient_context,t,llm_stated_not_in_sources,google/gemini-2.5-pro
3fe61596-c119-44cf-99c6-8737f15af499,"Berdasarkan sumber resmi yang tersedia, informasi spesifik mengenai dokumen yang perlu disiapkan saat daftar ulang untuk mahasiswa baru jalur mandiri reguler SMA tidak ditemukan.

Sumber yang ada membahas tata tertib ujian CBT untuk jalur tersebut, namun tidak merinci berkas untuk proses daftar ulang. Dokumen lain yang tersedia membahas jalur penerimaan yang berbeda (seperti Jalur Prestasi, Jalur Mandiri RPL, dan Jalur SPMB Bersama) yang memiliki persyaratan dokumennya masing-masing.

Untuk informasi yang akurat dan lengkap mengenai daftar ulang jalur mandiri reguler SMA, silakan merujuk pada pengumuman resmi kelulusan atau situs web Poltekkes Kemenkes Yogyakarta di http://www.poltekkesjogja.ac.id.",verified,f,,google/gemini-2.5-pro
