trace_id,gate_number,gate_name,gate_status,risk_score,risk_level,action_taken,risk_flags,public_summary,admin_summary,latency_ms,created_at
1302a05c-4d10-47ad-a137-4aad762e4bf0,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4023. Sources used: 5.,0,2026-07-15 07:05:39.581937+00
1302a05c-4d10-47ad-a137-4aad762e4bf0,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:39.581937+00
1728a9aa-b73b-4902-8dee-79233b9b3553,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:09.155329+00
1728a9aa-b73b-4902-8dee-79233b9b3553,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,21,2026-07-15 07:05:09.155329+00
1728a9aa-b73b-4902-8dee-79233b9b3553,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",14,2026-07-15 07:05:09.155329+00
1728a9aa-b73b-4902-8dee-79233b9b3553,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3606. Sources used: 5.,0,2026-07-15 07:05:09.155329+00
1728a9aa-b73b-4902-8dee-79233b9b3553,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:09.155329+00
1bd3dbc6-b985-4a4d-bb3f-58db9151adab,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:48.453645+00
1bd3dbc6-b985-4a4d-bb3f-58db9151adab,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,6,2026-07-15 07:05:48.453645+00
1bd3dbc6-b985-4a4d-bb3f-58db9151adab,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:05:48.453645+00
1bd3dbc6-b985-4a4d-bb3f-58db9151adab,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3174. Sources used: 5.,0,2026-07-15 07:05:48.453645+00
1bd3dbc6-b985-4a4d-bb3f-58db9151adab,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:48.453645+00
1cc1861f-ea70-4323-a36c-4abf3d78d4d8,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:53.5597+00
1cc1861f-ea70-4323-a36c-4abf3d78d4d8,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,5,2026-07-15 07:05:53.5597+00
1cc1861f-ea70-4323-a36c-4abf3d78d4d8,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:05:53.5597+00
1cc1861f-ea70-4323-a36c-4abf3d78d4d8,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3786. Sources used: 5.,0,2026-07-15 07:05:53.5597+00
1cc1861f-ea70-4323-a36c-4abf3d78d4d8,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:53.5597+00
1edcc6ee-37b6-43df-a4d8-d01533ab2ede,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:43.548527+00
1edcc6ee-37b6-43df-a4d8-d01533ab2ede,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,5,2026-07-15 07:05:43.548527+00
1edcc6ee-37b6-43df-a4d8-d01533ab2ede,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:05:43.548527+00
1edcc6ee-37b6-43df-a4d8-d01533ab2ede,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2692. Sources used: 5.,0,2026-07-15 07:05:43.548527+00
1edcc6ee-37b6-43df-a4d8-d01533ab2ede,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:43.548527+00
30cd409e-b8b8-4dd8-940d-896484da99ad,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:30.810812+00
30cd409e-b8b8-4dd8-940d-896484da99ad,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,4,2026-07-15 07:05:30.810812+00
30cd409e-b8b8-4dd8-940d-896484da99ad,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:05:30.810812+00
30cd409e-b8b8-4dd8-940d-896484da99ad,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4054. Sources used: 5.,0,2026-07-15 07:05:30.810812+00
30cd409e-b8b8-4dd8-940d-896484da99ad,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:30.810812+00
4d876aa3-7022-410f-87cf-ffcab6a9b124,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:06:02.278052+00
4d876aa3-7022-410f-87cf-ffcab6a9b124,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,5,2026-07-15 07:06:02.278052+00
4d876aa3-7022-410f-87cf-ffcab6a9b124,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",6,2026-07-15 07:06:02.278052+00
4d876aa3-7022-410f-87cf-ffcab6a9b124,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4474. Sources used: 5.,0,2026-07-15 07:06:02.278052+00
4d876aa3-7022-410f-87cf-ffcab6a9b124,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:06:02.278052+00
4e80fe4f-d81b-4175-82ff-6a98dec754c0,1,Gate 1 - Input Intent Integrity Check,warn,0.15,medium,Proceeded with caution,"{""matched_signal_count"": 1}",Input Anda telah diperiksa dan aman untuk diproses.,Input contains 1 risk signals — proceeding with caution,0,2026-07-15 07:06:09.712276+00
4e80fe4f-d81b-4175-82ff-6a98dec754c0,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,3,2026-07-15 07:06:09.712276+00
4e80fe4f-d81b-4175-82ff-6a98dec754c0,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:06:09.712276+00
4e80fe4f-d81b-4175-82ff-6a98dec754c0,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3835. Sources used: 5.,0,2026-07-15 07:06:09.712276+00
4e80fe4f-d81b-4175-82ff-6a98dec754c0,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:06:09.712276+00
5262afbf-b091-4ca9-9054-4ab096887cf0,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:58.824281+00
5262afbf-b091-4ca9-9054-4ab096887cf0,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,5,2026-07-15 07:05:58.824281+00
5262afbf-b091-4ca9-9054-4ab096887cf0,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:05:58.824281+00
5262afbf-b091-4ca9-9054-4ab096887cf0,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4063. Sources used: 5.,0,2026-07-15 07:05:58.824281+00
5262afbf-b091-4ca9-9054-4ab096887cf0,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:58.824281+00
58d4be6e-f580-41f2-b5f3-9e3937cf9530,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:36.854478+00
58d4be6e-f580-41f2-b5f3-9e3937cf9530,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,4,2026-07-15 07:05:36.854478+00
58d4be6e-f580-41f2-b5f3-9e3937cf9530,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-15 07:05:36.854478+00
58d4be6e-f580-41f2-b5f3-9e3937cf9530,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4115. Sources used: 5.,0,2026-07-15 07:05:36.854478+00
58d4be6e-f580-41f2-b5f3-9e3937cf9530,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:36.854478+00
59bd9eba-2bdd-4cbc-81a6-42aaa16bbdd0,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Blocked request (out-of-domain topic),"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks; out-of-domain topic detected (1 topic category match),0,2026-07-15 07:06:02.304693+00
64350e49-7035-46ab-ba8a-1becca2828bc,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:08.480414+00
64350e49-7035-46ab-ba8a-1becca2828bc,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,4,2026-07-15 07:05:08.480414+00
64350e49-7035-46ab-ba8a-1becca2828bc,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",9,2026-07-15 07:05:08.480414+00
64350e49-7035-46ab-ba8a-1becca2828bc,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4095. Sources used: 5.,0,2026-07-15 07:05:08.480414+00
64350e49-7035-46ab-ba8a-1becca2828bc,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,1,2026-07-15 07:05:08.480414+00
64c1f738-0870-4bf2-994c-0c55e148acc2,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:14.063283+00
64c1f738-0870-4bf2-994c-0c55e148acc2,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,8,2026-07-15 07:05:14.063283+00
64c1f738-0870-4bf2-994c-0c55e148acc2,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",19,2026-07-15 07:05:14.063283+00
64c1f738-0870-4bf2-994c-0c55e148acc2,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2884. Sources used: 5.,0,2026-07-15 07:05:14.063283+00
64c1f738-0870-4bf2-994c-0c55e148acc2,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-15 07:05:14.063283+00
69b894b1-b8e3-4327-94b1-187de093a8fc,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:27.878562+00
69b894b1-b8e3-4327-94b1-187de093a8fc,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,6,2026-07-15 07:05:27.878562+00
69b894b1-b8e3-4327-94b1-187de093a8fc,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",11,2026-07-15 07:05:27.878562+00
69b894b1-b8e3-4327-94b1-187de093a8fc,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4092. Sources used: 5.,0,2026-07-15 07:05:27.878562+00
69b894b1-b8e3-4327-94b1-187de093a8fc,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,2/2 klaim didukung sumber (confidence 100%).,1326,2026-07-15 07:05:27.878562+00
6bd53c8b-1c75-4177-826b-5cebd5c2a0fa,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:24.46915+00
6bd53c8b-1c75-4177-826b-5cebd5c2a0fa,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,5,2026-07-15 07:05:24.46915+00
6bd53c8b-1c75-4177-826b-5cebd5c2a0fa,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",12,2026-07-15 07:05:24.46915+00
6bd53c8b-1c75-4177-826b-5cebd5c2a0fa,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 3375. Sources used: 5.,0,2026-07-15 07:05:24.46915+00
6bd53c8b-1c75-4177-826b-5cebd5c2a0fa,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,5/5 klaim didukung sumber (confidence 100%).,2687,2026-07-15 07:05:24.46915+00
6c0bc8db-5459-478a-ae33-ac7394932e41,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-15 07:05:45.334007+00
6c0bc8db-5459-478a-ae33-ac7394932e41,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,4,2026-07-15 07:05:45.334007+00
